filename,PeakAccuracy,TotalAccuracy,Total_pellets,Total_pokes,PokesPerPellet,RetrievalTime,PokeTime,Win-stay,Win-shift,Lose-shift,Lose-stay,daily pellets,PeakAccuracy_Day,PeakAccuracy_Night,Win-stay_Day,Win-stay_Night,Lose-shift_Day,Lose-shift_Night,Session_type,Mouse_ID,Sex
MYT1L_001_1_4_Bandit80_20250310.csv,74.375,65.16464471403813,337,577.0,1.7121661721068249,0.37,0.07,0.8888888888888888,0.1111111111111111,0.5,0.5,169.0861260968287,59.999999999999986,71.81818181818181,0.9351851851851852,0.8596491228070176,0.5714285714285714,0.45454545454545453,Bandit80,MYT1L_001_1_4,F
MYT1L_001_2_6_Bandit80_20250310.csv,70.625,70.05347593582889,334,561.0,1.6796407185628743,0.63,0.1,0.9333333333333333,0.06666666666666667,0.46875,0.53125,167.97792705216713,71.66666666666667,69.09090909090911,0.9537037037037037,0.9197530864197531,0.26666666666666666,0.6875,Bandit80,MYT1L_001_2_6,F
MYT1L_001_2_9_Bandit80_20250310.csv,79.44444444444446,63.50148367952523,385,674.0,1.7506493506493506,0.75,0.08,0.905982905982906,0.09401709401709402,0.5,0.5,196.37059163842872,80.0,79.0,0.8513513513513513,0.9458128078817734,0.48,0.5294117647058824,Bandit80,MYT1L_001_2_9,M
MYT1L_001_3_19_Bandit80_20250310.csv,78.94736842105263,64.54545454545455,398,661.0,1.6608040201005025,0.82,0.13,0.9044776119402985,0.0955223880597015,0.5806451612903226,0.41935483870967744,201.75427273954034,81.42857142857143,79.0909090909091,0.89375,0.9142857142857143,0.76,0.4594594594594595,Bandit80,MYT1L_001_3_19,M
MYT1L_001_5_22_Bandit80_20250310.csv,68.46153846153847,53.30739299610895,271,513.0,1.8929889298892988,0.69,0.09,0.8972972972972973,0.10270270270270271,0.4,0.6,136.79192372406058,66.66666666666667,74.0,0.9223300970873787,0.8658536585365854,0.5454545454545454,0.3157894736842105,Bandit80,MYT1L_001_5_22,M
MYT1L_001_5_23_Bandit80_20250310.csv,68.42105263157893,64.53055141579732,397,675.0,1.7002518891687657,1.07,0.14,0.8404255319148937,0.1595744680851064,0.5555555555555556,0.4444444444444444,203.22666650867103,60.0,73.0,0.8770491803278688,0.8125,0.6521739130434783,0.5,Bandit80,MYT1L_001_5_23,F
MYT1L_001_5_26_Bandit80_20250310.csv,73.07692307692307,51.162790697674424,270,559.0,2.0703703703703704,0.82,0.11,0.9301310043668122,0.06986899563318777,0.3055555555555556,0.6944444444444444,136.95686633672085,62.0,74.44444444444444,0.9489795918367347,0.916030534351145,0.3333333333333333,0.2857142857142857,Bandit80,MYT1L_001_5_26,M
MYT1L_001_5_27_Bandit80_20250310.csv,58.00000000000001,52.472089314194584,321,630.0,1.9626168224299065,0.88,0.15,0.68359375,0.31640625,0.43478260869565216,0.5652173913043478,161.6883344021454,50.0,58.88888888888889,0.6818181818181818,0.684931506849315,0.4117647058823529,0.4482758620689655,Bandit80,MYT1L_001_5_27,F
MYT1L_001_7_30_Bandit80_20250310.csv,78.66666666666667,59.082892416225754,318,566.0,1.779874213836478,0.37,0.12,0.8862745098039215,0.11372549019607843,0.43478260869565216,0.5652173913043478,161.65115376016377,72.85714285714285,75.00000000000001,0.897196261682243,0.8775510204081632,0.4782608695652174,0.391304347826087,Bandit80,MYT1L_001_7_30,M
MYT1L_001_7_32_Bandit80_20250310.csv,67.64705882352942,61.489698890649755,344,633.0,1.8401162790697674,0.88,0.14,0.8772563176895307,0.12274368231046931,0.5178571428571429,0.48214285714285715,173.3597762049051,63.33333333333333,75.0,0.8920863309352518,0.8623188405797102,0.5555555555555556,0.4827586206896552,Bandit80,MYT1L_001_7_32,F
MYT1L_001_8_34_Bandit80_20250310.csv,68.23529411764706,57.710651828298886,347,629.0,1.8126801152737753,1.13,0.12,0.8076923076923077,0.19230769230769232,0.4827586206896552,0.5172413793103449,175.9911030466212,71.1111111111111,70.0,0.7770700636942676,0.84375,0.4583333333333333,0.5,Bandit80,MYT1L_001_8_34,M
MYT1L_001_8_36_Bandit80_20250310.csv,71.66666666666666,58.309859154929576,377,713.0,1.8912466843501325,0.63,0.17,0.71280276816609,0.28719723183391005,0.3979591836734694,0.6020408163265306,192.33355908247697,64.0,74.0,0.6412213740458015,0.7721518987341772,0.39655172413793105,0.4,Bandit80,MYT1L_001_8_36,M
MYT1L_001_8_41_Bandit80_20250310.csv,81.11111111111111,61.732283464566926,377,636.0,1.687002652519894,1.01,0.11,0.8745644599303136,0.1254355400696864,0.5128205128205128,0.48717948717948717,189.77836817450884,58.75,84.00000000000001,0.8308823529411765,0.9139072847682119,0.47368421052631576,0.55,Bandit80,MYT1L_001_8_41,F
MYT1L_001_9_11_Bandit80_20250310.csv,70.0,59.940209267563525,369,676.0,1.8319783197831978,0.69,0.11,0.8823529411764706,0.11764705882352941,0.4461538461538462,0.5538461538461539,185.86046511627904,63.99999999999999,70.0,0.8467153284671532,0.9144736842105263,0.35294117647058826,0.5483870967741935,Bandit80,MYT1L_001_9_11,F
NF1_003_140_12_Bandit80_20250811.csv,63.888888888888886,57.97720797720798,379,708.0,1.8680738786279683,0.91,0.09,0.8368055555555556,0.16319444444444445,0.5428571428571428,0.45714285714285713,196.82394662499246,58.75,62.727272727272734,0.86,0.824468085106383,0.47619047619047616,0.5714285714285714,Bandit80,NF1_003_140_12,F
NF1_003_140_15_Bandit80_20250811.csv,66.84210526315788,59.49720670391061,397,718.0,1.8085642317380353,0.67,0.12,0.8907849829351536,0.10921501706484642,0.40789473684210525,0.5921052631578947,206.63025255529715,60.0,67.6923076923077,0.8648648648648649,0.9065934065934066,0.47368421052631576,0.38596491228070173,Bandit80,NF1_003_140_15,F
NF1_003_140_8_Bandit80_20250811.csv,65.29411764705884,57.80525502318392,346,651.0,1.8815028901734103,0.91,0.09,0.8370044052863436,0.16299559471365638,0.42574257425742573,0.5742574257425742,181.9467690790795,74.0,61.66666666666668,0.8518518518518519,0.8287671232876712,0.5,0.4074074074074074,Bandit80,NF1_003_140_8,F
NF1_003_141_19_Bandit80_20250811.csv,,65.96958174904944,437,,,0.52,0.11,0.899581589958159,0.100418410041841,0.6271186440677966,0.3728813559322034,226.99660919125603,,,0.8875,0.9056603773584906,0.625,0.627906976744186,Bandit80,NF1_003_141_19,F
NF1_003_141_23_Bandit80_20250811.csv,69.33333333333334,65.20076481835564,308,522.0,1.6948051948051948,0.66,0.18,0.8803088803088803,0.11969111969111969,0.5584415584415584,0.44155844155844154,162.82037946879262,58.57142857142856,71.0,0.8352941176470589,0.9017341040462428,0.631578947368421,0.5344827586206896,Bandit80,NF1_003_141_23,M
NF1_003_142_55_Bandit80_20250811.csv,70.0,56.03015075376885,425,796.0,1.8729411764705883,0.72,0.15,0.7933130699088146,0.2066869300911854,0.4796747967479675,0.5203252032520326,221.36217311100663,66.66666666666667,72.30769230769229,0.7663551401869159,0.8054298642533937,0.4423076923076923,0.5070422535211268,Bandit80,NF1_003_142_55,M
NF1_003_144_26_Bandit80_20250811.csv,76.66666666666667,56.46067415730337,190,355.0,1.868421052631579,1.04,0.12,0.9141104294478528,0.08588957055214724,0.45714285714285713,0.5428571428571428,105.01116774526086,65.0,73.33333333333334,0.9142857142857143,0.9139784946236559,0.45454545454545453,0.4583333333333333,Bandit80,NF1_003_144_26,M
NF1_003_144_28_Bandit80_20250811.csv,66.25,58.890701468189235,330,612.0,1.8545454545454545,0.66,0.15,0.9305555555555556,0.06944444444444445,0.4166666666666667,0.5833333333333334,172.3904421011899,72.5,61.11111111111111,0.952,0.9197530864197531,0.5714285714285714,0.3695652173913043,Bandit80,NF1_003_144_28,M
NF1_003_145_34_Bandit80_20250811.csv,75.29411764705883,65.8578856152513,360,576.0,1.6,0.66,0.13,0.9475308641975309,0.05246913580246913,0.6111111111111112,0.3888888888888889,189.9817372236915,77.14285714285714,74.16666666666667,0.9185185185185185,0.9682539682539683,1.0,0.46153846153846156,Bandit80,NF1_003_145_34,M
NF1_003_146_42_Bandit80_20250811.csv,66.47058823529412,63.77473363774734,363,658.0,1.81267217630854,0.66,0.09,0.8595890410958904,0.1404109589041096,0.5079365079365079,0.49206349206349204,192.07878346184233,66.66666666666667,62.999999999999986,0.8476190476190476,0.8663101604278075,0.4166666666666667,0.5294117647058824,Bandit80,NF1_003_146_42,F
NF1_003_146_46_Bandit80_20250811.csv,65.0,64.82142857142857,346,559.0,1.615606936416185,0.66,0.12,0.9548387096774194,0.04516129032258064,0.35135135135135137,0.6486486486486487,181.05638025328415,72.5,66.66666666666667,0.9423076923076923,0.9611650485436893,0.5555555555555556,0.2857142857142857,Bandit80,NF1_003_146_46,M
NF1_003_146_50_Bandit80_20250811.csv,64.16666666666667,54.702495201535505,259,521.0,2.011583011583012,0.79,0.09,0.8355555555555556,0.16444444444444445,0.4057971014492754,0.5942028985507246,134.93324971961263,55.00000000000001,68.75,0.7439024390243902,0.8881118881118881,0.34375,0.4594594594594595,Bandit80,NF1_003_146_50,M
NF1_003_147_2_Bandit80_20250811.csv,64.70588235294117,55.62310030395137,354,659.0,1.8615819209039548,1.59,0.13,0.7787234042553192,0.22127659574468084,0.4375,0.5625,184.2184290501988,65.99999999999999,61.81818181818181,0.8636363636363636,0.7455621301775148,0.38461538461538464,0.46296296296296297,Bandit80,NF1_003_147_2,F
SHANK3B_004_115_85_Bandit80_20250825.csv,70.0,48.96142433234421,330,673.0,2.0393939393939395,0.67,0.16,0.8560311284046692,0.14396887159533073,0.3246753246753247,0.6753246753246753,165.544149751498,65.0,66.36363636363637,0.8210526315789474,0.8765432098765432,0.3448275862068966,0.3125,Bandit80,SHANK3B_004_115_85,F
SHANK3B_004_120_96_Bandit80_20250825.csv,85.625,62.02945990180033,339,611.0,1.8023598820058997,0.92,0.16,0.9195804195804196,0.08041958041958042,0.42857142857142855,0.5714285714285714,172.2147745713681,82.5,86.66666666666669,0.8125,0.9504504504504504,0.5,0.39285714285714285,Bandit80,SHANK3B_004_120_96,M
SHANK3B_004_122_12_Bandit80_20250825.csv,67.5,55.30546623794213,328,622.0,1.896341463414634,0.67,0.1,0.7678571428571429,0.23214285714285715,0.4268292682926829,0.573170731707317,165.49989520016766,55.00000000000001,70.0,0.7962962962962963,0.7588235294117647,0.6363636363636364,0.35,Bandit80,SHANK3B_004_122_12,F
SHANK3B_004_122_15_Bandit80_20250825.csv,68.66666666666666,57.73195876288659,321,581.0,1.809968847352025,0.73,0.14,0.8382352941176471,0.16176470588235295,0.39436619718309857,0.6056338028169014,161.61165522289218,67.14285714285714,71.81818181818181,0.8470588235294118,0.8342245989304813,0.3125,0.46153846153846156,Bandit80,SHANK3B_004_122_15,F
SHANK3B_004_126_28_Bandit80_20250825.csv,68.33333333333333,59.01386748844376,375,649.0,1.7306666666666666,0.94,0.13,0.6968641114982579,0.30313588850174217,0.5353535353535354,0.46464646464646464,185.9963145174716,71.66666666666667,65.0,0.7211538461538461,0.6830601092896175,0.7058823529411765,0.4461538461538462,Bandit80,SHANK3B_004_126_28,F
SHANK3B_004_126_31_Bandit80_20250825.csv,70.0,53.37423312883436,422,814.0,1.9289099526066351,0.67,0.16,0.8211143695014663,0.17888563049853373,0.45454545454545453,0.5454545454545454,214.63254207824852,70.0,68.33333333333333,0.7807017543859649,0.8414096916299559,0.5517241379310345,0.4067796610169492,Bandit80,SHANK3B_004_126_31,M
SHANK3B_004_68_23_Bandit80_20250825.csv,78.8888888888889,58.70503597122302,374,694.0,1.8556149732620322,0.73,0.23,0.9285714285714286,0.07142857142857142,0.4230769230769231,0.5769230769230769,188.56284846297999,61.66666666666666,80.90909090909089,0.8691588785046729,0.9625668449197861,0.2857142857142857,0.5161290322580645,Bandit80,SHANK3B_004_68_23,M
SHANK3B_004_69_32_Bandit80_20250825.csv,66.66666666666667,55.63063063063063,259,444.0,1.7142857142857142,0.85,0.23,0.7839506172839507,0.21604938271604937,0.5483870967741935,0.45161290322580644,130.4116742039256,56.666666666666664,67.5,0.7536231884057971,0.8064516129032258,0.5454545454545454,0.5555555555555556,Bandit80,SHANK3B_004_69_32,M
SHANK3B_004_69_33_Bandit80_20250825.csv,71.66666666666666,61.31045241809673,364,640.0,1.7582417582417582,0.5,0.2,0.8006535947712419,0.19934640522875818,0.47674418604651164,0.5232558139534884,182.4889605830437,65.0,71.66666666666667,0.8037383177570093,0.7989949748743719,0.4782608695652174,0.47619047619047616,Bandit80,SHANK3B_004_69_33,F
SHANK3B_004_70_4_Bandit80_20250825.csv,77.64705882352942,59.08419497784343,358,678.0,1.893854748603352,0.55,0.12,0.847972972972973,0.15202702702702703,0.5384615384615384,0.46153846153846156,181.65930680660162,67.14285714285714,80.0,0.8191489361702128,0.8613861386138614,0.5,0.5641025641025641,Bandit80,SHANK3B_004_70_4,M
SHANK3B_004_71_38_Bandit80_20250825.csv,67.05882352941177,55.14592933947773,347,650.0,1.8731988472622478,0.98,0.18,0.8148148148148148,0.18518518518518517,0.4393939393939394,0.5606060606060606,171.4432759774236,67.77777777777779,67.77777777777779,0.8403361344537815,0.7933333333333333,0.47619047619047616,0.4222222222222222,Bandit80,SHANK3B_004_71_38,F
SHANK3B_004_72_63_Bandit80_20250825.csv,73.57142857142858,53.94265232974911,292,558.0,1.9109589041095891,0.755,0.16,0.905511811023622,0.09448818897637795,0.484375,0.515625,147.81778233484692,75.0,71.1111111111111,0.8488372093023255,0.9341317365269461,0.48148148148148145,0.4864864864864865,Bandit80,SHANK3B_004_72_63,M
SHANK3B_004_73_12_Bandit80_20250825.csv,71.42857142857142,52.92035398230088,303,564.0,1.8613861386138615,0.95,0.18,0.870722433460076,0.12927756653992395,0.3333333333333333,0.6666666666666666,149.81372857592493,66.66666666666666,74.44444444444444,0.8404255319148937,0.8875739644970414,0.5,0.2647058823529412,Bandit80,SHANK3B_004_73_12,F
SHANK3B_004_73_16_Bandit80_20250825.csv,70.625,59.93589743589743,338,624.0,1.8461538461538463,0.69,0.19,0.8529411764705882,0.14705882352941177,0.47474747474747475,0.5252525252525253,168.1339119652821,66.66666666666666,72.72727272727273,0.8725490196078431,0.8411764705882353,0.46153846153846156,0.4794520547945205,Bandit80,SHANK3B_004_73_16,F
SHANK3B_004_75_47_Bandit80_20250825.csv,76.15384615384616,57.16911764705882,280,543.0,1.9392857142857143,0.67,0.17,0.9017857142857143,0.09821428571428571,0.49019607843137253,0.5098039215686274,141.51671853429113,76.0,76.25,0.922077922077922,0.8904109589041096,0.6,0.38461538461538464,Bandit80,SHANK3B_004_75_47,M
SHANK3B_004_77_56_Bandit80_20250825.csv,70.0,63.7123745819398,347,600.0,1.7291066282420748,0.61,0.17,0.863481228668942,0.13651877133105803,0.5633802816901409,0.43661971830985913,174.99270396787412,74.44444444444444,63.63636363636365,0.928,0.8154761904761905,0.6,0.5365853658536586,Bandit80,SHANK3B_004_77_56,M
WAC_006_198_77_Bandit80_20251027.csv,74.11764705882354,68.50258175559381,364,580.0,1.5934065934065933,0.44,0.19,0.9294871794871795,0.07051282051282051,0.5,0.5,176.38388801022984,74.28571428571428,70.0,0.9252336448598131,0.9317073170731708,0.5,0.5,Bandit80,WAC_006_198_77,M
WAC_006_199_93_Bandit80_20251027.csv,82.10526315789473,65.78125,399,639.0,1.6015037593984962,0.44,0.22,0.9136904761904762,0.08630952380952381,0.5106382978723404,0.48936170212765956,198.97060347507687,91.42857142857143,74.54545454545455,0.9153846153846154,0.912621359223301,0.5555555555555556,0.4827586206896552,Bandit80,WAC_006_199_93,M
WAC_006_199_95_Bandit80_20251027.csv,61.76470588235294,53.551912568306015,360,731.0,2.0305555555555554,0.75,0.19,0.8339350180505415,0.16606498194945848,0.417910447761194,0.582089552238806,173.63053271481922,64.28571428571428,60.0,0.7894736842105263,0.8650306748466258,0.45,0.391304347826087,Bandit80,WAC_006_199_95,F
WAC_006_200_85_Bandit80_20251027.csv,61.76470588235294,50.20632737276479,344,727.0,2.113372093023256,0.88,0.15,0.8174904942965779,0.18250950570342206,0.45454545454545453,0.5454545454545454,167.03533854869164,65.55555555555556,57.49999999999999,0.8380281690140845,0.7933884297520661,0.40540540540540543,0.5,Bandit80,WAC_006_200_85,F
WAC_006_200_87_Bandit80_20251027.csv,73.1578947368421,62.71929824561403,383,684.0,1.7859007832898173,0.75,0.15,0.8627450980392157,0.13725490196078433,0.41304347826086957,0.5869565217391305,185.3329599551946,77.14285714285714,72.0,0.8857142857142857,0.8507462686567164,0.23076923076923078,0.48484848484848486,Bandit80,WAC_006_200_87,M
WAC_006_201_83_Bandit80_20251027.csv,66.42857142857143,51.93370165745856,285,542.0,1.9017543859649122,0.69,0.15,0.9118942731277533,0.0881057268722467,0.3888888888888889,0.6111111111111112,139.4440134324724,67.5,68.88888888888889,0.9166666666666666,0.9101796407185628,0.5714285714285714,0.325,Bandit80,WAC_006_201_83,F
WAC_006_201_84_Bandit80_20251027.csv,70.58823529411764,63.114754098360656,353,610.0,1.728045325779037,0.94,0.08,0.8213058419243986,0.17869415807560138,0.5740740740740741,0.42592592592592593,170.35137988237068,68.57142857142857,70.0,0.8113207547169812,0.8315217391304348,0.6875,0.5263157894736842,Bandit80,WAC_006_201_84,F
WAC_006_203_6_Bandit80_20251027.csv,76.47058823529413,54.02298850574713,350,696.0,1.9885714285714287,0.56,0.16,0.8146718146718147,0.18532818532818532,0.4262295081967213,0.5737704918032787,169.5086267783271,70.0,75.45454545454545,0.7613636363636364,0.8421052631578947,0.4444444444444444,0.4117647058823529,Bandit80,WAC_006_203_6,F
WAC_006_235_13_Bandit80_20251027.csv,65.625,52.31481481481482,338,647.0,1.9142011834319526,0.915,0.18,0.8560885608856088,0.14391143911439114,0.3492063492063492,0.6507936507936508,168.24981043634108,73.33333333333331,59.16666666666666,0.8431372549019608,0.863905325443787,0.2857142857142857,0.38095238095238093,Bandit80,WAC_006_235_13,F
WAC_006_235_20_Bandit80_20251027.csv,70.625,61.317567567567565,334,591.0,1.7694610778443114,1.13,0.13,0.8503649635036497,0.14963503649635038,0.5111111111111111,0.4888888888888889,161.54414563693769,68.75,74.44444444444443,0.8467741935483871,0.8590604026845637,0.35294117647058826,0.6071428571428571,Bandit80,WAC_006_235_20,F
WAC_006_260_25_Bandit80_20251027.csv,74.99999999999999,50.16556291390728,301,603.0,2.0033222591362128,0.44,0.11,0.9,0.1,0.2909090909090909,0.7090909090909091,145.8207406992066,75.0,74.44444444444444,0.8504672897196262,0.9366197183098591,0.2413793103448276,0.34615384615384615,Bandit80,WAC_006_260_25,M
WAC_006_264_30_Bandit80_20251027.csv,66.66666666666667,48.61111111111111,364,722.0,1.9835164835164836,0.5,0.18,0.7392857142857143,0.26071428571428573,0.4235294117647059,0.5764705882352941,176.34531599576093,63.99999999999999,64.54545454545453,0.7521367521367521,0.7300613496932515,0.41935483870967744,0.42592592592592593,Bandit80,WAC_006_264_30,M
